4.740.113,33.967.850,5.711.716,1
4.477.342,35.739.806,2.941.719,2
8.526.833,48.700.874,9.223.025,2
8.420.115,150.355.871,11.150.931,2
-8.712.847,39.826.875,7.135.140,1
-4.347.182,196.588.102,15.063.154,3
4.741.167,141.927.740,9.748.057,1
-4.333.333,35.087.229,9.584.588,2
50.657,171.659.478,17.446.517,3
0,181.882.297,17.942.240,3
-4.345.773,192.332.616,16.546.478,3
-4.368.112,114.119.941,17.363.631,3
8.729.049,112.575.846,11.027.884,2
2.124.804,35.332.241,12.214.002,3
0,102.735.812,13.876.494,4
8.733.333,109.694.383,2.155.762,2
-4.333.333,33.055.489,5.404.876,2
8.686.812,98.778.608,13.545.953,3
8.728.002,107.023.453,6.709.119,2
865.755,39.761.432,16.873.287,3
-4.350.447,124.633.782,5.879.040,2
4.666.667,5.263.079,869.139,2
-653.918,63.758.192,6.524.359,3
-4.545.721,106.599.907,12.240.029,3
-4.370.866,65.354.747,21.319.638,3
8.727.794,120.438.088,15.160.744,3
-4.344.304,72.386.545,15.793.391,3
-4.397.203,26.984.127,12.298.641,2
-4.333.333,182.762.701,11.733.793,2
4.686.532,128.111.767,19.265.928,2
-8.706.687,131.754.828,8.648.169,1
8.733.333,135.066.066,10.077.473,1
-8.620.025,148.911.543,4.581.395,1
0,168.435.515,16.660.010,3
-1.400.579,103.331.434,12.027.225,3
0,30.373.740,7.862.540,2
-4.413.649,76.132.855,15.421.951,3
8.703.985,164.203.880,2.402.895,1
4.568.099,34.272.876,145.437,2
2.077.986,65.995.056,13.140.646,3
-4.333.333,193.294.397,14.501.873,3
969.989,161.258.519,12.760.141,3
-4.361.866,44.437.586,20.018.935,2
4.666.667,199.954.625,13.992.135,2
8.553.512,12.747.739,11.562.348,2
2.300.057,85.096.624,5.711.708,3
-4.333.333,80.867.630,1.125.759,3
0,80.058.577,16.102.903,4
8.605.262,22.384.529,3.614.411,1
8.733.333,84.862.155,6.168.734,2
2.491.171,122.709.177,5.707.404,2
-5.959.927,197.612.257,12.036.111,2
8.408.434,43.980.156,11.907.906,2
4.670.098,70.816.216,17.338.490,3
-1.802.631,53.248.376,19.131.322,3
7.957.018,58.299.607,17.325.892,3
-4.333.333,37.677.908,21.327.413,2
-4.453.081,4.571.925,3.970.298,2
4.786.714,89.880.836,20.473.177,3
4.667.361,48.728.039,993.341,2
4.666.667,173.745.309,5.294.209,2
4.550.989,105.722.153,194.811,2
6.497.053,182.827.034,14.775.058,2
6.095.787,194.786.035,19.905.891,1
1.109.139,117.085.192,12.593.159,3
4.528.105,23.795.077,3.420.148,2
4.666.667,185.306.518,11.052.084,2
0,118.712.154,12.490.123,3
-4.416.461,176.723.061,4.141.979,2
8.631.082,84.895.186,7.132.322,2
0,121.451.477,15.752.822,3
0,14.152.716,12.164.432,3
4.765.016,184.954.486,3.130.198,1
-4.338.274,128.415.883,8.367.998,2
-4.392.208,20.899.934,8.724.523,2
0,140.045.015,12.688.317,3
4.666.667,79.160.866,426.833,2
8.733.333,16.980.950,12.706.761,2
8.146.651,42.895.774,20.508.314,1
4.732.385,49.759.780,2.351.201,2
0,45.330.627,16.107.295,3
-4.333.333,140.600.878,21.351.501,2
0,150.830.517,13.395.482,3
8.127.806,109.457.327,15.832.643,3
8.733.333,110.696.684,6.660.551,2
2.404.720,126.114.558,10.098.493,2
-4.333.333,197.091.390,1.056.629,2
7.646.156,126.855.641,8.477.746,1
-4.333.333,120.091.123,7.957.760,2
-4.352.435,181.837.391,6.326.849,2
4.714.390,114.167.327,17.967.680,2
-239.211,67.083.984,9.911.618,3
4.744.092,191.427.832,17.745.915,2
5.013.091,87.984.624,17.383.805,3
0,120.308.519,6.225.073,3
4.747.962,144.052.472,1.502.803,1
-4.390.200,135.755.668,1.208.476,2
8.730.387,42.551.802,14.025.498,2
8.706.483,16.324.675,9.334.283,1
8.733.333,54.895.882,19.921.690,2
-4.353.756,173.503.677,9.181.059,2
0,111.871.413,3.389.283,3
4.792.591,92.925.554,11.879.984,3
5.204.478,86.060.180,20.616.010,2
4.223.872,154.797.184,14.541.011,3
7.357.431,130.784.084,8.682.464,1
4.783.595,131.545.854,5.697.792,2
-4.365.975,32.204.181,18.654.068,2
-4.333.333,86.475.365,20.791.234,3
8.553.783,101.017.217,8.293.996,2
-4.365.720,75.066.456,1.480.164,2
0,96.074.446,3.994.799,3
4.672.955,68.484.281,12.666.448,3
-4.385.592,155.429.288,4.089.471,2
2.193.410,76.788.772,6.411.864,3
0,142.311.285,10.156.610,2
-4.336.012,96.186.681,7.633.504,2
5.988.436,145.836.044,6.999.646,1
-6.401.118,187.511.848,10.118.121,1
1.770.975,103.450.881,5.189.688,3
-6.946.310,180.613.750,610.545,1
4.666.667,43.638.528,14.485.976,3
-4.333.333,174.643.868,3.493.678,2
3.729.218,16.538.586,17.658.577,2
-4.354.487,93.080.683,8.988.755,2
-4.333.333,4.385.965,7.202.621,2
6.536.246,161.656.110,16.412.324,2
1.520.522,35.841.900,16.419.742,3
0,33.078.449,3.827.009,2
8.733.333,36.320.693,2.585.986,1
4.701.628,138.287.313,3.828.826,1
5.723.690,42.752.704,13.803.002,2
8.586.521,59.620.972,18.521.586,2
0,153.667.029,11.221.823,3
4.748.515,100.230.019,3.646.802,2
-4.333.333,181.892.961,15.714.716,3
8.733.333,11.570.581,19.954.821,1
-4.352.803,87.350.386,4.807.830,3
-5.934.283,114.450.949,19.161.152,2
7.701.560,113.013.432,4.660.391,2
0,164.763.313,18.406.629,3
8.522.393,25.219.765,18.904.637,2
1.732.333,60.023.356,11.514.304,3
-4.516.216,424.405,10.501.981,2
-4.339.211,190.221.472,19.577.429,2
1.172.714,153.259.873,1.431.676,2
1.734.646,150.260.832,11.208.035,2
0,27.772.967,13.657.555,3
2.445.311,69.863.909,16.138.484,4
0,30.268.112,5.059.917,2
3.424.902,99.344.136,481.181,2
7.246.051,161.730.451,3.057.756,1
3.312.771,126.573.759,16.929.164,3
0,137.680.300,21.334.834,2
-6.413.038,127.914.044,8.509.477,1
-4.397.537,145.864.345,21.855.411,2
-4.333.333,171.969.142,7.180.656,2
0,125.391.076,3.017.543,2
4.748.715,36.118.275,8.464.580,2
4.313.248,114.661.309,12.377.988,3
4.666.667,32.713.231,13.944.379,2
-4.333.333,181.210.347,11.915.340,2
4.697.466,15.468.557,6.929.855,1
0,67.706.930,3.505.188,3
-4.375.013,116.123.509,3.357.557,2
-4.855.299,95.047.031,3.012.917,2
-8.719.323,161.064.097,15.615.669,3
-4.402.496,106.155.628,10.227.018,2
-4.367.807,45.462.066,2.491.966,2
-1.000.419,141.896.995,15.419.335,3
2.497.192,29.726.511,3.959.695,2
-4.375.153,131.623.236,17.680.698,2
-4.406.138,126.796.510,11.307.034,2
8.733.333,45.861.250,12.065.644,2
6.241.319,36.445.603,4.572.585,1
0,33.270.502,17.260.955,3
-5.529.458,29.921.418,11.582.772,2
-4.370.430,40.549.480,12.562.514,2
-5.541.857,190.991.780,9.284.897,1
8.567.480,3.181.668,15.865.439,2
6.461.681,191.502.870,1.609.043,1
2.890.267,5.138.457,13.086.962,3
3.267.867,194.222.133,18.963.502,2
-4.397.212,59.519.135,9.873.623,2
4.683.222,105.014.616,14.356.703,3
8.733.333,172.467.842,6.676.409,1
-8.685.885,179.280.981,13.363.679,3
-8.400.645,37.802.111,6.135.851,1
4.787.343,132.143.911,17.590.371,2
-4.370.065,188.246.188,17.515.721,2
2.440.458,195.141.425,20.989.912,2
4.771.552,21.587.051,9.775.440,1
8.733.333,35.779.846,10.051.422,1
4.413.250,149.310.285,13.195.977,2
4.680.631,9.893.705,18.537.680,2
-4.336.719,14.256.976,686.410,2
4.833.503,97.825.104,4.119.943,2
-4.827.477,169.978.764,20.759.077,1
5.227.676,199.408.289,20.854.287,1
8.733.333,878.523,9.965.657,1
0,108.521.493,17.838.316,3
5.225.349,172.269.635,20.435.342,1
-1.992.931,181.827.805,14.799.780,3
4.666.667,169.070.112,8.191.310,2
8.527.379,175.774.577,8.925.305,1
0,149.236.448,9.654.126,2
4.667.459,23.497.876,14.930.282,2
-1.464.395,101.804.451,10.231.547,3
4.673.500,33.766.353,20.971.812,2
4.721.766,166.222.301,7.803.356,1
1.644.717,185.602.171,7.458.459,2
3.132.233,33.896.886,19.708.921,2
8.703.811,176.747.464,11.999.554,2
1.538.505,77.572.579,16.484.242,4
2.772.567,76.513.892,2.747.298,3
-8.732.816,54.290.585,9.971.166,2
-6.914.002,173.576.629,1.644.488,1
-2.578.202,148.300.491,14.593.493,3
3.536.937,89.574.546,15.480.336,4
1.966.277,141.927.772,20.216.913,2
8.733.333,188.866.257,14.521.582,2
8.733.333,34.823.575,15.182.308,2
4.669.593,48.919.257,18.781.919,2
-8.469.894,128.185.825,10.293.838,2
8.527.456,161.722.502,10.086.531,1
5.263.816,170.674.201,17.734.292,2
8.712.879,79.623.529,18.144.879,3
4.808.176,23.098.762,4.189.594,1
-4.333.333,16.056.190,564.811,2
5.072.685,72.093.524,1.249.929,2
0,165.781.110,3.144.583,2
-4.370.531,42.921.941,3.771.212,2
-4.405.095,158.208.065,13.768.585,3
8.733.333,130.937.663,649.335,1
-4.417.021,5.229.290,10.391.310,2
-4.339.919,157.155.257,14.925.741,3
4.775.978,184.512.609,2.525.357,1
8.733.333,98.462.626,5.193.406,2
4.402.142,166.802.331,6.359.773,2
3.909.971,26.270.737,3.800.638,2
-4.336.424,151.956.694,7.121.535,2
8.733.333,185.147.236,17.624.422,2
0,166.541.515,6.591.941,2
5.012.096,51.880.232,17.063.766,3
-4.336.127,42.604.353,12.160.958,2
8.733.333,104.462.956,12.203.218,2
5.251.820,79.471.420,16.074.240,3
-4.333.333,95.821.957,17.019.746,3
4.666.667,198.780.728,19.818.636,2
-410.024,120.895.692,3.039.677,2
0,188.981.729,17.469.690,3
0,98.088.443,4.167.094,3
4.141.303,87.589.312,637.436,3
-4.518.343,154.531.114,2.802.518,2
-4.410.540,148.813.313,2.942.185,2
0,88.580.814,2.822.841,3
8.733.333,10.600.011,20.575.715,1
4.743.802,17.564.369,6.011.061,1
8.666.451,159.597.192,20.738.944,1
-4.339.888,131.116.475,14.039.311,3
8.704.175,6.467.111,19.195.678,2
8.720.471,111.413.366,8.075.611,2
4.667.303,143.960.311,5.196.442,2
0,22.081.610,4.121.001,2
0,43.329.475,12.004.284,3
8.640.976,162.204.043,5.612.562,1
-4.385.274,27.732.377,6.728.119,2
-4.844.642,176.379.840,342.070,1
5.537.291,184.711.212,12.924.738,2
4.821.195,2.551.113,21.176.283,1
4.075.697,75.431.851,18.696.649,3
4.717.357,33.562.338,174.687,1
4.366.065,108.044.559,13.948.562,3
0,20.332.487,7.904.405,2
8.733.333,7.853.549,2.509.312,1
3.530.669,186.645.822,11.897.994,2
8.733.333,194.318.377,9.161.270,1
6.477.214,72.185.604,11.376.167,3
8.580.285,128.841.081,19.494.703,2
4.666.667,13.589.460,3.286.710,2
4.704.716,41.582.399,9.562.883,2
8.733.333,7.920.769,1.298.854,1
4.034.701,93.871.863,8.382.661,2
-4.825.803,30.019.345,15.892.128,2
8.733.333,198.261.384,2.092.623,1
4.696.591,85.412.470,14.678.189,3
4.720.541,191.074.421,6.520.812,1
8.733.333,144.849.407,13.168.381,2
-5.289.372,116.178.342,3.340.744,2
4.740.817,108.051.581,9.600.296,2
3.664.319,141.088.238,279.011,2
4.814.975,1.005.777,5.038.505,1
-4.334.016,156.503.156,5.800.952,2
-4.333.333,185.371.915,11.250.475,2
4.724.800,1.659.131,4.731.868,1
-4.350.380,164.925.669,7.614.415,2
7.920.498,153.467.174,16.451.976,2
0,199.427.379,9.099.628,2
8.474.022,45.530.614,1.226.556,2
4.744.627,183.908.441,8.580.619,1
206.518,128.399.861,10.438.647,2
0,21.064.037,18.157.056,3
8.733.333,53.632.183,6.680.159,2
-5.103.789,152.768.753,18.079.383,2
8.733.333,161.102.031,12.444.955,2
-4.379.948,20.850.600,1.196.396,2
0,93.951.755,5.720.312,3
-5.598.802,43.812.378,12.960.278,2
4.713.074,184.541.581,10.554.140,2
-5.050.004,64.064.526,4.370.314,2
0,171.508.762,5.258.279,2
7.685.778,51.969.334,17.164.257,3
4.691.494,175.612.589,13.580.818,2
4.220.726,37.653.523,3.170.834,2
4.825.850,151.838.767,15.754.904,2
4.690.034,6.337.860,8.833.141,2
-4.763.828,128.467.831,10.172.478,2
8.733.333,113.374.183,15.560.204,3
8.733.333,75.281.909,8.826.632,2
4.894.710,42.509.676,316.479,2
8.648.543,158.431.368,1.642.090,1
2.385.467,29.088.696,13.003.500,3
4.676.866,97.828.490,9.812.033,2
4.666.667,2.569.149,20.385.653,2
4.221.456,37.322.405,2.087.654,2
-3.297.136,97.046.091,8.259.213,3
-4.403.920,167.645.215,12.011.975,2
3.546.065,28.211.394,2.456.924,2
-4.384.209,146.443.397,19.898.191,2
8.733.333,138.213.383,13.932.094,2
8.733.333,6.898.524,19.919.056,1
-4.540.118,97.771.453,13.872.165,3
0,194.278.082,313.022,2
0,22.490.276,6.962.511,2
8.465.988,148.642.755,2.461.156,1
8.733.333,127.708.274,13.848.189,2
-8.705.692,118.836.583,1.335.608,2
8.733.333,99.724.503,14.827.888,3
-4.334.843,113.570.532,10.503.660,2
5.157.134,85.300.850,6.722.008,2
8.659.327,15.247.888,11.359.326,2
0,58.117.331,15.554.621,4
8.733.333,112.267.009,17.899.442,2
8.733.333,126.666.694,6.947.783,1
4.687.889,186.155.172,6.848.648,2
-4.333.670,195.553.832,7.589.491,2
-4.381.640,18.719.309,14.658.708,2
0,132.346.989,18.943.576,3
-4.392.198,120.554.580,16.759.144,3
-8.682.543,94.763.573,19.268.427,3
4.675.984,71.251.268,19.167.181,3
8.733.333,95.115.688,3.801.389,2
4.717.767,134.204.404,18.704.928,2
4.749.955,191.929.039,21.110.944,1
8.733.333,17.816.853,16.944.554,2
8.733.333,159.548.492,19.250.338,2
4.927.121,118.155.149,1.483.096,2
8.642.903,182.439.351,14.229.429,2
8.498.691,20.225.864,7.130.125,1
4.668.355,58.658.929,14.087.632,3
0,10.317.641,19.354.523,2
0,100.825.636,8.220.029,3
1.912.321,153.675.150,16.868.226,3
2.739.495,56.597.075,3.697.906,2
0,45.072.049,11.433.943,3
4.747.390,66.257.929,13.804.023,3
0,90.650.270,15.706.101,4
8.652.341,147.476.928,6.740.714,1
0,101.977.131,5.801.116,3
2.491.958,76.502.838,20.152.077,3
4.666.667,181.096.643,13.530.754,2
4.666.667,193.051.550,2.049.851,2
-4.347.286,125.653.471,13.809.338,3
7.381.007,26.406.234,4.224.617,1
8.733.333,123.660.356,17.093.223,2
0,76.604.021,19.019.011,4
8.733.333,198.238.750,7.338.795,1
0,57.365.457,2.979.108,3
8.733.333,141.238.286,16.840.277,2
4.671.784,107.041.180,7.009.502,2
0,38.642.208,5.552.349,2
-4.375.305,137.887.020,4.401.641,2
0,10.091.001,1.518.217,2
2.962.356,36.886.823,12.142.036,2
7.951.461,9.131.665,8.883.856,1
6.108.344,177.008.300,16.502.548,2
5.665.673,167.958.877,10.718.037,2
-4.333.333,23.631.049,8.465.295,2
8.719.054,82.082.971,1.350.987,2
8.733.333,24.045.718,4.701.213,1
8.543.583,114.418.504,11.965.214,2
-4.333.333,189.878.027,9.034.181,2
4.844.081,51.277.032,19.821.191,2
3.639.339,197.973.087,1.238.370,2
6.058.307,69.961.608,9.757.203,2
-4.380.484,41.704.475,11.831.876,2
-3.228.793,133.165.432,2.949.333,2
4.849.004,194.668.941,11.900.839,2
4.666.667,124.539.964,18.862.100,2
4.684.866,12.707.579,4.356.382,2
-5.317.242,74.701.907,3.423.400,2
-6.464.396,33.250.307,1.350.311,1
8.733.333,46.255.616,14.543.628,3
8.499.737,10.441.727,409.258,1
8.733.333,180.351.263,6.404.265,1
0,158.658.340,21.424.124,2
-4.349.403,74.602.865,16.822.090,3
0,166.410.941,5.361.046,2
4.666.667,150.766.911,15.006.553,2
-4.356.087,124.372.619,3.032.799,2
8.733.333,78.818.636,13.855.857,3
0,71.855.592,18.854.323,4
0,17.770.492,19.795.563,2
4.666.667,68.335.401,7.664.105,2
8.559.485,109.734.119,10.698.824,2
-846.382,92.109.492,14.949.385,4
-4.347.683,129.090.475,15.490.682,3
4.671.281,102.704.168,10.139.449,2
-5.019.040,162.885.294,8.013.991,1
4.666.667,19.436.641,6.165.835,2
8.733.333,92.742.712,1.676.498,2
454.611,117.963.498,9.781.749,3
-4.333.333,37.434.414,3.645.539,2
4.804.996,122.266.029,8.772.477,2
-8.654.477,10.388.396,20.252.863,1
4.666.978,115.145.390,11.249.356,2
2.314.865,168.468.940,20.111.131,2
8.716.585,99.945.195,2.022.547,2
8.510.447,87.804.978,21.846.818,2
4.191.141,29.811.417,2.121.540,2
8.727.430,5.655.890,6.889.245,1
-5.257.872,151.333.958,17.278.252,3
0,159.221.247,13.252.806,3
8.689.388,58.711.119,10.249.984,2
8.733.333,23.041.349,6.558.890,1
6.927.694,75.018.326,2.929.801,2
0,165.778.749,6.490.197,2
4.679.579,168.355.316,3.665.796,2
8.733.333,133.047.690,6.976.287,1
-4.627.617,192.027.995,2.416.473,2
4.886.180,188.623.578,18.305.935,2
224.195,22.539.898,21.375.041,2
8.733.333,129.657.490,4.801.968,1
0,96.160.810,15.533.708,4
8.657.699,13.304.138,858.301,1
8.733.333,179.554.245,13.558.493,2
3.867.650,99.446.026,14.726.012,3
4.666.667,154.260.686,818.434,2
8.733.333,12.072.446,73.360,1
4.666.667,52.491.493,3.134.216,2
4.447.583,130.213.874,18.972.920,2
4.679.129,26.720.782,6.072.823,2
0,127.709.147,11.697.214,3
6.635.656,76.988.619,11.488.869,3
4.741.542,153.139.625,12.487.590,2
4.666.667,130.583.136,7.326.716,2
5.723.150,76.297.813,9.095.164,2
8.733.333,60.003.717,9.115.659,2
-138.135,68.027.911,21.646.279,4
8.733.333,183.785.307,1.270.265,1
5.470.382,91.253.363,8.723.943,2
8.733.333,88.499.391,17.409.053,3
0,90.837.164,13.072.080,4
2.656.058,189.056.402,6.810.388,2
3.613.504,43.823.791,19.839.664,2
166.720,176.480.559,2.048.794,2
-4.401.205,3.975.085,7.018.597,2
6.757.808,68.352.977,19.513.156,2
4.202.549,153.205.489,14.463.497,3
4.626.460,68.560.740,15.059.372,3
4.760.732,123.761.281,10.426.870,2
-4.333.333,90.604.232,3.107.371,2
3.675.466,2.032.521,20.920.347,2
4.674.810,119.816.233,19.417.775,2
-4.396.049,120.313.670,9.623.648,2
7.035.212,129.883.490,18.369.050,2
8.733.333,68.544.127,7.153.155,2
167.781,98.659.851,8.088.065,3
8.465.881,140.354.789,17.486.468,2
-4.351.609,177.560.520,2.184.792,2
8.733.333,11.011.569,20.939.194,1
-4.409.056,19.672.390,32.426,2
4.666.667,129.956.557,6.498.709,2
0,152.814.178,1.066.000,2
8.429.400,197.591.788,9.740.288,1
4.043.735,25.064.958,17.376.620,2
4.684.256,72.895.435,20.097.454,3
8.435.832,135.246.018,11.731.596,2
4.712.092,75.151.634,17.689.682,3
4.676.807,172.691.698,12.378.528,2
8.688.131,58.395.350,16.519.282,3
-4.792.582,26.694.998,203.068,1
8.733.333,134.530.103,10.489.267,1
-4.354.080,40.516.996,5.507.250,2
4.780.997,173.703.040,6.774.202,1
435.149,150.231.464,21.272.880,2
1.432.004,83.875.930,4.593.696,3
4.125.120,46.213,11.450.478,2
4.680.069,29.892.746,4.962.015,2
8.733.333,54.766.860,12.478.353,2
-4.333.333,174.485.004,21.959.598,2
-8.722.515,120.250.229,2.901.037,2
8.733.333,64.237.691,21.002.885,2
4.738.303,56.858.615,2.725.305,2
-8.504.821,87.063.161,4.097.241,2
4.768.770,180.751.810,14.223.060,2
-4.333.333,185.021.129,2.819.720,2
-5.141.677,101.058.490,1.789.051,2
-8.400.423,125.516.362,14.502.995,3
2.289.472,143.852.785,602.775,2
-4.336.094,4.782.576,21.673.956,2
2.461.077,114.986.500,11.865.281,3
-4.738.911,9.306.893,8.224.368,1
8.733.333,84.506.278,15.548.167,3
0,93.546.852,20.843.050,4
8.658.273,4.525.597,8.410.102,1
4.780.638,13.014.808,15.243.988,2
-4.411.186,184.791.267,13.245.569,3
0,106.828.573,17.055.670,3
8.728.551,73.359.294,13.020.353,3
7.238.853,72.789.236,8.275.956,2
4.181.294,30.274.733,18.714.282,2
5.253.869,29.921.720,4.966.174,1
8.733.333,70.160.418,17.533.082,3
-5.032.788,67.193.219,21.931.382,3
2.019.825,156.805.569,6.188.838,2
-4.333.333,97.347.842,15.628.381,3
-4.358.022,92.959.603,14.622.125,3
4.191.339,26.250.510,9.126.382,2
5.295.317,177.278.294,10.961.938,2
8.733.333,134.911.485,20.880.707,1
4.666.667,167.031.928,20.969.997,2
-4.833.555,131.297.587,16.124.313,3
8.727.177,196.783.395,8.462.960,1
8.733.333,195.957.974,881.820,1
109.567,50.030.603,12.824.539,3
4.666.667,124.914.141,12.423.678,2
8.733.333,145.648.485,7.814.018,1
7.082.447,99.634.063,19.364.418,2
8.733.333,169.965.659,13.739.663,2
4.700.009,38.183.641,13.728.342,2
4.666.667,24.828.757,6.506.311,2
0,558.084,1.642.958,2
-4.820.371,30.590.558,6.461.532,1
4.892.725,106.832.165,5.164.276,2
4.666.667,102.126.721,7.609.742,2
4.727.276,77.043.176,18.666.788,3
-1.308.180,62.119.291,3.528.016,3
-8.663.800,711.089,3.473.016,1
4.695.439,163.048.489,11.190.504,2
0,127.683.692,13.272.622,3
6.392.890,89.667.876,3.550.733,2
5.846.728,48.817.154,13.979.995,3
368.757,160.677.017,18.566.693,3
-4.731.986,164.794.177,17.209.923,3
0,170.438.130,5.820.460,2
4.101.047,93.450.351,6.923.377,2
2.365.819,194.139.795,4.030.303,2
8.733.333,168.248.803,9.844.412,1
8.715.095,15.709.641,7.186.930,1
922.818,47.519.778,6.155.958,3
8.733.333,163.514.176,20.498.806,1
8.733.333,81.165.743,8.793.233,2
0,93.262.444,8.347.309,3
8.584.955,190.307.244,13.042.622,2
8.623.413,193.001.061,1.507.147,1
4.666.667,153.056.973,4.515.229,2
8.178.428,114.906.718,15.919.602,3
4.666.667,183.185.005,12.653.247,2
-4.338.165,99.086.482,4.405.115,2
4.679.866,33.202.475,18.556.568,2
4.726.208,65.199.534,9.322.060,2
4.666.667,59.287.221,11.984.521,3
4.810.817,111.659.698,11.615.282,2
8.733.333,13.495.361,4.072.372,1
8.733.333,13.795.569,1.797.174,1
8.505.515,33.356.916,10.210.060,1
0,189.487.653,672.205,2
4.666.667,162.217.684,9.569.651,2
8.728.276,142.091.139,12.273.029,2
8.733.333,194.049.112,14.053.207,2
4.790.704,199.685.358,752.783,1
-4.414.458,197.490.961,15.617.810,3
4.744.192,30.017.316,3.725.127,1
-4.396.339,191.695.761,13.054.414,3
3.502.554,106.091.810,13.377.428,3
4.779.654,14.817.303,16.991.911,2
8.733.333,62.364.181,1.238.020,2
8.733.126,179.034.156,18.803.953,2
0,166.953.662,8.454.255,2
6.135.617,469.751,8.791.617,1
4.734.429,128.041.969,7.159.185,2
8.733.333,160.636.515,12.218.582,2
8.733.333,49.026.151,6.499.242,2
8.644.148,12.824.446,8.054.640,1
4.810.328,52.629.664,7.679.063,2
4.671.751,20.544.072,13.864.929,2
-4.631.633,96.743.805,14.617.726,3
8.664.254,83.776.893,21.826.119,2
8.733.333,76.257.802,20.775.948,2
8.733.333,177.353.023,7.707.653,1
4.666.667,84.111.503,4.245.955,2
2.143.371,56.769.574,20.230.675,3
0,9.636.229,6.351.225,2
8.733.333,43.833.197,12.118.907,2
1.727.241,47.835.203,20.225.131,3
-4.365.719,5.851.697,1.981.067,2
8.658.865,140.462.184,5.669.319,1
5.421.306,1.527.111,9.395.055,1
8.733.333,122.184.136,12.709.912,2
705.696,81.617.907,19.789.471,4
4.852.020,49.789.335,4.800.964,2
4.771.556,130.491.945,21.274.701,2
0,64.055.418,9.547.590,3
4.459.559,20.734.425,17.266.093,2
-1.140.400,107.112.979,11.555.145,3
7.157.637,32.974.048,7.288.091,1
473.299,176.687.740,9.495.060,2
8.505.192,133.291.402,15.793.835,2
8.733.333,169.548.498,20.156.666,1
4.807.203,152.532.213,19.580.616,2
4.671.156,161.402.755,2.963.533,2
5.726.887,126.590.489,2.638.081,2
8.722.756,142.085.462,19.655.953,1
4.670.168,137.732.708,14.367.882,2
0,64.189.572,886.118,3
-399.725,106.329.699,11.103.751,3
4.670.589,174.638.792,19.677.976,2
6.943.693,10.907.935,8.486.026,1
8.733.333,100.080.155,6.425.141,2
7.486.123,86.552.643,5.148.805,2
-8.633.650,180.856.498,4.420.864,1
4.883.934,126.036.670,8.366.733,2
4.691.408,196.607.244,13.085.383,2
4.171.366,117.040.068,5.904.491,2
-4.333.333,168.127.304,13.693.738,3
8.733.333,93.762.756,17.700.481,3
104.177,109.044.466,2.287.368,3
-6.128.782,35.820.824,16.043.287,2
0,126.892.339,14.268.986,3
4.832.205,192.591.755,10.442.402,2
4.666.667,106.802.750,20.524.066,2
4.672.309,95.922.850,2.121.761,2
4.790.395,158.733.217,13.180.352,2
3.803.451,18.542.744,5.138.424,2
4.672.572,176.159.909,711.223,2
1.205.486,774.707,12.756.904,3
8.733.333,102.305.818,18.528.359,3
4.310.051,135.692.727,12.251.734,2
0,113.149.529,18.477.426,3
8.733.333,95.691.729,4.508.950,2
-4.380.699,64.102.569,13.667.608,3
-8.720.627,120.315.960,3.828.460,2
-4.889.503,182.630.548,6.369.876,1
-4.357.547,136.503.563,407.065,2
3.572.722,189.346.694,15.432.921,3
-1.326.235,19.817.802,20.946.010,2
0,102.205.785,16.478.205,4
0,22.025.668,16.648.003,3
-4.779.717,109.052.375,11.925.960,2
-4.367.536,137.757.180,6.205.383,2
0,29.483.398,5.387.247,2
8.733.333,155.512.208,6.299.001,1
8.621.804,79.810.247,21.188.957,2
0,179.659.990,5.075.298,2
8.733.333,61.408.775,11.821.071,2
4.666.667,12.210.229,4.510.182,2
0,43.894.229,9.548.908,2
2.754.802,16.566.587,3.128.663,2
4.706.562,190.079.067,8.262.843,1
0,3.274.132,17.458.334,3
-4.333.333,22.933.687,17.881.944,2
8.733.333,2.481.989,19.883.400,1
-4.379.639,43.245.466,11.888.266,2
0,2.285.506,17.992.993,3
8.733.333,128.489.853,15.585.166,2
4.793.476,103.398.188,950.595,2
4.672.875,49.108.429,3.210.812,2
8.732.184,38.749.468,5.133.385,1
8.733.333,18.174.116,5.427.424,1
8.730.944,73.688.333,3.746.220,2
-4.398.022,1.558.582,5.171.250,2
-4.414.159,120.540.264,6.060.144,2
8.733.333,95.770.949,20.935.346,2
1.560.007,61.623.538,7.626.762,3
4.666.667,148.888.890,6.541.083,2
3.408.978,167.869.856,8.897.377,2
8.733.333,52.486.384,6.649.223,2
0,102.847.612,16.660.844,4
-6.169.723,89.354.826,7.914.366,2
4.672.339,68.242.229,2.747.791,2
0,167.828.361,13.578.016,3
8.733.333,196.498.500,7.821.428,1
4.679.751,125.292.900,7.984.640,2
5.762.228,36.255.034,1.506.742,1
4.210.502,24.603.403,19.077.561,2
1.443.997,115.993.742,10.073.716,3
1.827.362,65.707.161,1.707.538,3
4.574.704,53.637.275,19.908.266,2
-4.394.528,110.047.821,6.197.309,2
0,36.103.379,13.505.313,3
5.726.772,135.698.374,14.560.875,2
4.713.281,11.137.698,4.400.541,1
8.512.837,6.811.437,21.119.697,1
8.503.804,57.303.691,14.632.332,3
4.743.017,15.478.009,11.908.596,2
4.672.118,180.114.458,19.117.315,2
4.817.542,169.321.189,12.255.044,2
8.589.582,79.139.695,470.759,2
6.079.160,33.843.053,10.618.972,1
4.706.053,86.090.463,17.775.683,3
3.504.097,83.243.627,16.192.206,3
8.733.333,145.752.697,12.590.697,2
8.662.893,81.294.736,197.667,2
